거래처,항목코드,중앙값,최빈값,최소,최대,건수,고유단가수,단가범위,표준단가,표준대비(%)
(주)위너스프린팅,707009,110000.0,100000.0,100000.0,120000.0,2,2,"100,000~120,000",,
(주)위너스프린팅,MA-03450,245000.0,245000.0,245000.0,250000.0,3,2,"245,000~250,000",,
(주)위너스프린팅,MA-03523,180000.0,180000.0,180000.0,180000.0,1,1,"180,000(고정)",,
(주)위너스프린팅,MA-04764,157000.0,157000.0,157000.0,157000.0,1,1,"157,000(고정)",,
(주)위너스프린팅,MA-05600,380.0,380.0,380.0,380.0,1,1,380(고정),,
(주)위너스프린팅,MA-07072,110000.0,110000.0,110000.0,110000.0,1,1,"110,000(고정)",,
(주)위너스프린팅,MA-07212,160000.0,160000.0,158000.0,160000.0,3,2,"158,000~160,000",,
(주)위너스프린팅,MA-07216,78000.0,78000.0,78000.0,78000.0,4,1,"78,000(고정)",,
(주)위너스프린팅,MA-07508,390.0,390.0,390.0,390.0,1,1,390(고정),,
(주)위피랩,002,40.0,40.0,40.0,40.0,1,1,40(고정),,
(주)위피랩,011,140000.0,140000.0,140000.0,140000.0,1,1,"140,000(고정)",,
(주)위피랩,044,1900.0,1900.0,1900.0,1900.0,1,1,"1,900(고정)",,
(주)위피랩,052,50.0,50.0,50.0,50.0,1,1,50(고정),,
(주)위피랩,303001,35.0,35.0,35.0,35.0,1,1,35(고정),2500.0,-98.6
(주)위피랩,703002,8000.0,8000.0,8000.0,8000.0,1,1,"8,000(고정)",7000.0,14.3
(주)위피랩,MA-08139,415012.0,415012.0,415012.0,415012.0,1,1,"415,012(고정)",,
(주)윈지코리아컨설팅,303002,3500.0,3500.0,3500.0,3500.0,1,1,"3,500(고정)",2500.0,40.0
(주)윈지코리아컨설팅,703002,12000.0,12000.0,12000.0,12000.0,1,1,"12,000(고정)",7000.0,71.4
(주)윈지코리아컨설팅,706011,20.0,20.0,20.0,20.0,1,1,20(고정),,
(주)윈지코리아컨설팅,707001,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
(주)윈지코리아컨설팅,MA00196,82000.0,82000.0,82000.0,82000.0,1,1,"82,000(고정)",,
(주)유림생활건강,001001,75.0,75.0,75.0,75.0,4,1,75(고정),,
(주)유림생활건강,042,18.0,18.0,18.0,18.0,4,1,18(고정),,
(주)유림생활건강,052,60.0,60.0,60.0,60.0,4,1,60(고정),,
(주)유림생활건강,303003,6500.0,6500.0,6500.0,6500.0,4,1,"6,500(고정)",,
(주)유림생활건강,703002,8000.0,8000.0,8000.0,8000.0,4,1,"8,000(고정)",7000.0,14.3
(주)유림생활건강,707001,150000.0,150000.0,150000.0,150000.0,4,1,"150,000(고정)",,
(주)유림생활건강,MA-06942,134000.0,134000.0,134000.0,134000.0,4,1,"134,000(고정)",,
(주)이강피엔씨,303001,7000.0,7000.0,7000.0,20000.0,3,2,"7,000~20,000",2500.0,180.0
(주)이강피엔씨,703002,7000.0,7000.0,7000.0,7000.0,2,1,"7,000(고정)",7000.0,0.0
(주)이강피엔씨,706001,250.0,250.0,250.0,250.0,1,1,250(고정),,
(주)이강피엔씨,707001,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
(주)이강피엔씨,707009,96000.0,96000.0,96000.0,96000.0,1,1,"96,000(고정)",,
(주)이강피엔씨,MA-07526,130000.0,130000.0,130000.0,130000.0,1,1,"130,000(고정)",,
(주)이강피엔씨,MA00420,260000.0,260000.0,260000.0,260000.0,1,1,"260,000(고정)",,
(주)재능인쇄,001001,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
(주)재능인쇄,052,120.0,120.0,120.0,120.0,1,1,120(고정),,
(주)재능인쇄,MA00176,127660.0,127660.0,127660.0,127660.0,1,1,"127,660(고정)",,
(주)전송상사,303001,4000.0,4000.0,4000.0,4000.0,1,1,"4,000(고정)",2500.0,60.0
(주)전송상사,703002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",7000.0,0.0
(주)전송상사,706037,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",,
(주)전송상사,707001,30000.0,30000.0,30000.0,30000.0,1,1,"30,000(고정)",,
(주)전송상사,MA00241,179949.0,179949.0,179949.0,179949.0,1,1,"179,949(고정)",,
(주)전송상사,MA00784,108540.0,108540.0,108540.0,108540.0,1,1,"108,540(고정)",,
(주)제이제이글로비스,001,55000.0,80000.0,3.0,120000.0,34,8,"3~120,000",,
(주)제이제이글로비스,001001,60000.0,60000.0,60000.0,60000.0,1,1,"60,000(고정)",,
(주)제이제이글로비스,001002,65000.0,50.0,50.0,70000.0,3,3,"50~70,000",,
(주)제이제이글로비스,001006,200.0,200.0,200.0,200.0,1,1,200(고정),,
(주)제이제이글로비스,001008,120.0,100.0,100.0,100000.0,18,6,"100~100,000",,
(주)제이제이글로비스,001010,55000.0,60000.0,60.0,90000.0,21,8,"60~90,000",,
(주)제이제이글로비스,002,55000.0,60000.0,60.0,60000.0,6,3,"60~60,000",,
(주)제이제이글로비스,003001,135000.0,120000.0,120000.0,150000.0,2,2,"120,000~150,000",,
(주)제이제이글로비스,003002,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
(주)제이제이글로비스,003003,150000.0,150000.0,150000.0,150000.0,2,1,"150,000(고정)",,
(주)제이제이글로비스,003005,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
(주)제이제이글로비스,003010,170000.0,160000.0,160000.0,220000.0,4,3,"160,000~220,000",,
(주)제이제이글로비스,004,100000.0,150.0,150.0,200000.0,5,5,"150~200,000",,
(주)제이제이글로비스,004001,200000.0,200000.0,180000.0,250000.0,7,3,"180,000~250,000",,
(주)제이제이글로비스,005003,15000.0,10000.0,10000.0,80000.0,3,3,"10,000~80,000",,
(주)제이제이글로비스,005004,15000.0,15000.0,15000.0,15000.0,1,1,"15,000(고정)",,
(주)제이제이글로비스,006,100000.0,100000.0,100000.0,100000.0,2,1,"100,000(고정)",,
(주)제이제이글로비스,006001,20.0,20.0,15.0,30.0,6,3,15~30,,
(주)제이제이글로비스,008,100000.0,100000.0,90.0,160000.0,7,5,"90~160,000",,
(주)제이제이글로비스,008001,410000.0,410000.0,410000.0,410000.0,1,1,"410,000(고정)",,
(주)제이제이글로비스,011,80000.0,80000.0,80000.0,80000.0,1,1,"80,000(고정)",,
(주)제이제이글로비스,032,200000.0,200000.0,150000.0,230000.0,24,7,"150,000~230,000",,
(주)제이제이글로비스,039,20000.0,20000.0,20000.0,20000.0,1,1,"20,000(고정)",,
(주)제이제이글로비스,040,20000.0,20000.0,15000.0,20000.0,5,2,"15,000~20,000",,
(주)제이제이글로비스,042,10.0,10.0,1.0,60000.0,59,10,"1~60,000",,
(주)제이제이글로비스,044,1864.0,1170.0,1170.0,1200000.0,3,3,"1,170~1,200,000",,
(주)제이제이글로비스,052,60.0,50.0,40.0,60000.0,69,6,"40~60,000",,
(주)제이제이글로비스,303001,12000.0,12000.0,20.0,250000.0,65,12,"20~250,000",2500.0,380.0
(주)제이제이글로비스,303002,12000.0,10000.0,15.0,300000.0,75,15,"15~300,000",2500.0,380.0
(주)제이제이글로비스,703002,10000.0,10000.0,10000.0,12000.0,135,2,"10,000~12,000",7000.0,42.9
(주)제이제이글로비스,707001,80000.0,80000.0,80000.0,80000.0,1,1,"80,000(고정)",,
(주)제이제이글로비스,707008,5000.0,261.0,261.0,244475.0,21,21,"261~244,475",,
(주)제이제이글로비스,707009,75685.0,75685.0,33185.0,555685.0,5,4,"33,185~555,685",,
(주)제이제이글로비스,707011,29120.0,1081.0,1081.0,640000.0,5,5,"1,081~640,000",,
(주)제이제이글로비스,MA-03463,300000.0,300000.0,300000.0,300000.0,14,1,"300,000(고정)",,
(주)제이제이글로비스,MA-03465,240000.0,240000.0,240000.0,240000.0,1,1,"240,000(고정)",,
(주)제이제이글로비스,MA-04654,160000.0,160000.0,160000.0,160000.0,1,1,"160,000(고정)",,
(주)제이제이글로비스,MA-04691,200000.0,200000.0,200000.0,200000.0,3,1,"200,000(고정)",,
(주)제이제이글로비스,MA-05127,230000.0,210000.0,210000.0,250000.0,2,2,"210,000~250,000",,
(주)제이제이글로비스,MA-05410,290750.0,290750.0,290750.0,290750.0,1,1,"290,750(고정)",,
(주)제이제이글로비스,MA-05430,452820.0,450640.0,450640.0,455000.0,4,2,"450,640~455,000",,
(주)제이제이글로비스,MA-05449,135000.0,135000.0,135000.0,135000.0,1,1,"135,000(고정)",,
(주)제이제이글로비스,MA-05464,579500.0,514000.0,514000.0,645000.0,2,2,"514,000~645,000",,
(주)제이제이글로비스,MA-05480,450000.0,450000.0,450000.0,450000.0,2,1,"450,000(고정)",,
(주)제이제이글로비스,MA-05497,450000.0,450000.0,450000.0,460000.0,3,2,"450,000~460,000",,
(주)제이제이글로비스,MA-05530,470000.0,470000.0,470000.0,470000.0,1,1,"470,000(고정)",,
(주)제이제이글로비스,MA-05568,147000.0,147000.0,147000.0,150000.0,7,2,"147,000~150,000",,
(주)제이제이글로비스,MA-05596,470000.0,470000.0,470000.0,470000.0,1,1,"470,000(고정)",,
(주)제이제이글로비스,MA-05600,320.0,310.0,310.0,500.0,3,3,310~500,,
(주)제이제이글로비스,MA-05757,330000.0,330000.0,330000.0,330000.0,2,1,"330,000(고정)",,
(주)제이제이글로비스,MA-05774,450000.0,450000.0,450000.0,450000.0,1,1,"450,000(고정)",,
(주)제이제이글로비스,MA-05806,775000.0,775000.0,775000.0,775000.0,1,1,"775,000(고정)",,
(주)제이제이글로비스,MA-05847,179080.0,179080.0,179080.0,179080.0,1,1,"179,080(고정)",,
(주)제이제이글로비스,MA-05852,140000.0,140000.0,140000.0,140000.0,1,1,"140,000(고정)",,
(주)제이제이글로비스,MA-05858,240000.0,240000.0,200000.0,250000.0,5,4,"200,000~250,000",,
(주)제이제이글로비스,MA-05907,210000.0,210000.0,210000.0,210000.0,1,1,"210,000(고정)",,
(주)제이제이글로비스,MA-05915,250000.0,250000.0,250000.0,250000.0,1,1,"250,000(고정)",,
(주)제이제이글로비스,MA-06303,140000.0,140000.0,140000.0,140000.0,1,1,"140,000(고정)",,
(주)제이제이글로비스,MA-06369,362690.0,362690.0,362690.0,362690.0,2,1,"362,690(고정)",,
(주)제이제이글로비스,MA-06434,165000.0,165000.0,165000.0,165000.0,1,1,"165,000(고정)",,
(주)제이제이글로비스,MA-06550,202000.0,202000.0,202000.0,202000.0,3,1,"202,000(고정)",,
(주)제이제이글로비스,MA-06611,310000.0,200000.0,200000.0,620000.0,4,4,"200,000~620,000",,
(주)제이제이글로비스,MA-06711,277060.0,277060.0,251950.0,390000.0,18,8,"251,950~390,000",,
(주)제이제이글로비스,MA-06723,419245.0,418490.0,418490.0,420000.0,2,2,"418,490~420,000",,
(주)제이제이글로비스,MA-06803,480000.0,480000.0,475490.0,480000.0,8,3,"475,490~480,000",,
(주)제이제이글로비스,MA-06806,330000.0,330000.0,330000.0,340000.0,6,3,"330,000~340,000",,
(주)제이제이글로비스,MA-06897,165000.0,165000.0,165000.0,165000.0,1,1,"165,000(고정)",,
(주)제이제이글로비스,MA-06927,210000.0,210000.0,210000.0,210000.0,1,1,"210,000(고정)",,
(주)제이제이글로비스,MA-07014,108000.0,108000.0,108000.0,108000.0,1,1,"108,000(고정)",,
(주)제이제이글로비스,MA-07072,292530.0,292530.0,292530.0,292530.0,1,1,"292,530(고정)",,
(주)제이제이글로비스,MA-07216,140000.0,140000.0,140000.0,140000.0,1,1,"140,000(고정)",,
(주)제이제이글로비스,MA-07652,715000.0,715000.0,715000.0,715000.0,1,1,"715,000(고정)",,
(주)제이제이글로비스,MA-07654,600000.0,600000.0,600000.0,600000.0,1,1,"600,000(고정)",,
(주)제이제이글로비스,MA-07751,210000.0,210000.0,210000.0,210000.0,2,1,"210,000(고정)",,
(주)제이제이글로비스,MA-07756,418420.0,418420.0,410000.0,418420.0,4,2,"410,000~418,420",,
(주)제이제이글로비스,MA-07770,130000.0,130000.0,130000.0,130000.0,2,1,"130,000(고정)",,
(주)제이제이글로비스,MA-07919,580000.0,580000.0,580000.0,580000.0,1,1,"580,000(고정)",,
(주)제이제이글로비스,MA-07954,432500.0,425000.0,425000.0,440000.0,2,2,"425,000~440,000",,
(주)제이제이글로비스,MA-07993,610.0,610.0,610.0,610.0,2,1,610(고정),,
(주)제이제이글로비스,MA-08019,500000.0,500000.0,500000.0,500000.0,4,1,"500,000(고정)",,
(주)제이제이글로비스,MA-08024,250000.0,250000.0,250000.0,250000.0,1,1,"250,000(고정)",,
(주)제이제이글로비스,MA-08077,530.0,530.0,530.0,530.0,1,1,530(고정),,
(주)제이제이글로비스,MA00030,423140.0,423140.0,420000.0,450000.0,6,3,"420,000~450,000",,
(주)제이제이글로비스,MA00200,135000.0,135000.0,134310.0,135000.0,3,2,"134,310~135,000",,
(주)제이제이글로비스,MA01082,94150.0,93300.0,93300.0,95000.0,2,2,"93,300~95,000",,
(주)제이제이글로비스,MA01223,94150.0,93300.0,93300.0,95000.0,2,2,"93,300~95,000",,
(주)제이제이글로비스,MA01537,460000.0,460000.0,460000.0,460000.0,1,1,"460,000(고정)",,
(주)제이제이글로비스,MA01632,210000.0,210000.0,210000.0,210000.0,8,1,"210,000(고정)",,
(주)제이제이글로비스,MA01797,147000.0,147000.0,147000.0,147000.0,2,1,"147,000(고정)",,
(주)조선뉴스프레스,706001,336.0,336.0,336.0,336.0,1,1,336(고정),,
(주)조선뉴스프레스,706002,80.0,80.0,80.0,80.0,1,1,80(고정),,
(주)조선뉴스프레스,MA00330,68355.0,68355.0,68355.0,68355.0,1,1,"68,355(고정)",,
(주)조선뉴스프레스,MA01191,213109.0,213109.0,213109.0,213109.0,1,1,"213,109(고정)",,
(주)조선뉴스프레스,MA02391,255135.0,255135.0,255135.0,255135.0,1,1,"255,135(고정)",,
(주)조선일보사,001002,70000.0,70000.0,70000.0,70000.0,4,1,"70,000(고정)",,
(주)조선일보사,001006,120000.0,120000.0,120000.0,120000.0,2,1,"120,000(고정)",,
(주)조선일보사,044,400.0,400.0,400.0,400.0,1,1,400(고정),,
(주)조선일보사,703002,8000.0,8000.0,8000.0,8000.0,6,1,"8,000(고정)",7000.0,14.3
(주)조선일보사,706026,685.0,670.0,670.0,700.0,2,2,670~700,,
(주)조선일보사,MA00049,450.0,450.0,450.0,450.0,2,1,450(고정),,
(주)조선일보사,MA00551,46095.0,46095.0,46095.0,46095.0,2,1,"46,095(고정)",,
(주)조선일보사,MA00757,100718.0,100718.0,100718.0,100718.0,2,1,"100,718(고정)",,
(주)조선일보사,MA00760,69975.0,69975.0,69975.0,69975.0,2,1,"69,975(고정)",,
(주)조선일보사,MA02259,208715.0,208715.0,208715.0,208715.0,2,1,"208,715(고정)",,
(주)중앙제책사,MA00330,60152.0,60152.0,60152.0,60152.0,1,1,"60,152(고정)",,
(주)지담디앤피,001001,55.0,55.0,20.0,65000.0,14,8,"20~65,000",,
(주)지담디앤피,001002,60.0,50.0,50.0,60000.0,120,14,"50~60,000",,
(주)지담디앤피,001003,38000.0,10000.0,20.0,40000.0,19,4,"20~40,000",,
(주)지담디앤피,001004,200.0,200.0,90.0,110000.0,23,15,"90~110,000",,
(주)지담디앤피,001005,55.0,35000.0,5.0,80000.0,233,32,"5~80,000",,
(주)지담디앤피,001006,110000.0,110000.0,120.0,150000.0,15,4,"120~150,000",,
(주)지담디앤피,001008,100.0,100.0,50.0,100000.0,48,11,"50~100,000",,
(주)지담디앤피,003,15000.0,15000.0,40.0,15000.0,11,3,"40~15,000",,
(주)지담디앤피,003001,90.0,90.0,90.0,150.0,29,3,90~150,,
(주)지담디앤피,003002,135.0,120.0,120.0,110000.0,21,8,"120~110,000",,
(주)지담디앤피,003007,140.0,140.0,120.0,140.0,12,2,120~140,,
(주)지담디앤피,003010,200.0,200.0,200.0,200.0,14,1,200(고정),,
(주)지담디앤피,004,110.0,110.0,90.0,110000.0,32,4,"90~110,000",,
(주)지담디앤피,005,35000.0,38000.0,15.0,39000.0,35,8,"15~39,000",,
(주)지담디앤피,006,130.0,130.0,125.0,130.0,5,2,125~130,,
(주)지담디앤피,006001,10.0,10.0,10.0,20.0,10,3,10~20,,
(주)지담디앤피,007001,400.0,400.0,400.0,400.0,1,1,400(고정),,
(주)지담디앤피,008,90.0,80.0,80.0,80000.0,5,4,"80~80,000",,
(주)지담디앤피,011,180000.0,10000000.0,91.0,10000000.0,21,15,"91~10,000,000",,
(주)지담디앤피,012005,15000.0,15000.0,30.0,16000.0,23,4,"30~16,000",,
(주)지담디앤피,014,100.0,100.0,100.0,100.0,1,1,100(고정),,
(주)지담디앤피,0303001,5000.0,5000.0,4000.0,7000.0,39,4,"4,000~7,000",,
(주)지담디앤피,0303002,5000.0,5000.0,5000.0,5000.0,3,1,"5,000(고정)",,
(주)지담디앤피,042,10.0,10.0,6.0,230000.0,344,17,"6~230,000",,
(주)지담디앤피,044,1400.0,1400.0,1150.0,1550.0,7,5,"1,150~1,550",,
(주)지담디앤피,052,50.0,50.0,20.0,230000.0,476,19,"20~230,000",,
(주)지담디앤피,0703002,8000.0,8000.0,8000.0,8000.0,41,1,"8,000(고정)",,
(주)지담디앤피,0706003,8.0,8.0,8.0,8.0,7,1,8(고정),,
(주)지담디앤피,300 AB플러스 545*394,65500.0,65500.0,65500.0,65500.0,1,1,"65,500(고정)",,
(주)지담디앤피,300 TMB 510*710,130000.0,130000.0,130000.0,322000.0,4,2,"130,000~322,000",,
(주)지담디앤피,303001,5000.0,5000.0,5.0,20000.0,109,15,"5~20,000",2500.0,100.0
(주)지담디앤피,303002,7000.0,7000.0,5000.0,10000.0,50,5,"5,000~10,000",2500.0,180.0
(주)지담디앤피,303003,6000.0,7000.0,5.0,20000.0,352,28,"5~20,000",,
(주)지담디앤피,350 아이보리 394*545,190000.0,190000.0,190000.0,190000.0,2,1,"190,000(고정)",,
(주)지담디앤피,703002,8000.0,8000.0,7000.0,12000.0,522,5,"7,000~12,000",7000.0,14.3
(주)지담디앤피,706003,8.0,8.0,8.0,8.0,11,1,8(고정),,
(주)지담디앤피,707001,150000.0,150000.0,150000.0,150000.0,1,1,"150,000(고정)",,
(주)지담디앤피,707011,17500.0,8320.0,8320.0,120000.0,5,5,"8,320~120,000",,
(주)지담디앤피,M01,8.0,8.0,8.0,15.0,32,2,8~15,,
(주)지담디앤피,M10,8.0,8.0,8.0,8.0,1,1,8(고정),,
(주)지담디앤피,MA-03182,64480.0,64480.0,64480.0,64480.0,22,1,"64,480(고정)",,
(주)지담디앤피,MA-03624,110713.0,110713.0,110713.0,110713.0,3,1,"110,713(고정)",,
(주)지담디앤피,MA-03734,410.0,410.0,410.0,410.0,2,1,410(고정),,
(주)지담디앤피,MA-04684,92000.0,92000.0,92000.0,92000.0,1,1,"92,000(고정)",,
(주)지담디앤피,MA-04764,156713.0,156713.0,156713.0,156713.0,1,1,"156,713(고정)",,
(주)지담디앤피,MA-04917,211000.0,211000.0,211000.0,211000.0,1,1,"211,000(고정)",,
(주)지담디앤피,MA-05397,109800.0,109800.0,109800.0,109800.0,2,1,"109,800(고정)",,
(주)지담디앤피,MA-05402,113000.0,113000.0,99000.0,125000.0,20,8,"99,000~125,000",,
(주)지담디앤피,MA-05404,118000.0,57500.0,57500.0,123000.0,10,3,"57,500~123,000",,
(주)지담디앤피,MA-05405,115000.0,110000.0,110000.0,140000.0,8,5,"110,000~140,000",,
(주)지담디앤피,MA-05406,170000.0,170000.0,170000.0,170000.0,2,1,"170,000(고정)",,
(주)지담디앤피,MA-05412,122000.0,115000.0,109000.0,149000.0,41,16,"109,000~149,000",,
(주)지담디앤피,MA-05417,194724.0,194724.0,63000.0,195000.0,16,5,"63,000~195,000",,
(주)지담디앤피,MA-05418,125500.0,143000.0,58500.0,225000.0,30,14,"58,500~225,000",,
(주)지담디앤피,MA-05419,134000.0,132000.0,120900.0,140000.0,88,17,"120,900~140,000",,
(주)지담디앤피,MA-05425,150017.5,150017.5,150017.5,150017.5,1,1,"150,017(고정)",,
(주)지담디앤피,MA-05426,131200.0,125000.0,125000.0,131800.0,5,3,"125,000~131,800",,
(주)지담디앤피,MA-05461,335273.0,335273.0,335273.0,335273.0,9,1,"335,273(고정)",,
(주)지담디앤피,MA-05466,75000.0,75000.0,72500.0,88500.0,13,6,"72,500~88,500",,
(주)지담디앤피,MA-05468,59496.5,57500.0,57500.0,115000.0,14,5,"57,500~115,000",,
(주)지담디앤피,MA-05471,129000.0,129000.0,129000.0,129000.0,3,1,"129,000(고정)",,
(주)지담디앤피,MA-05472,140000.0,105000.0,105000.0,200000.0,6,3,"105,000~200,000",,
(주)지담디앤피,MA-05473,101000.0,101000.0,101000.0,142000.0,6,2,"101,000~142,000",,
(주)지담디앤피,MA-05475,110713.0,110713.0,110713.0,110713.0,3,1,"110,713(고정)",,
(주)지담디앤피,MA-05498,132250.0,131200.0,131200.0,265000.0,4,4,"131,200~265,000",,
(주)지담디앤피,MA-05506,420.0,420.0,420.0,420.0,1,1,420(고정),,
(주)지담디앤피,MA-05544,99000.0,66000.0,66000.0,132000.0,8,2,"66,000~132,000",,
(주)지담디앤피,MA-05547,145000.0,145000.0,127000.0,145000.0,3,2,"127,000~145,000",,
(주)지담디앤피,MA-05638,128600.0,128600.0,124000.0,128600.0,14,2,"124,000~128,600",,
(주)지담디앤피,MA-05757,135000.0,135000.0,125200.0,270000.0,4,3,"125,200~270,000",,
(주)지담디앤피,MA-05784,140000.0,133000.0,133000.0,147000.0,2,2,"133,000~147,000",,
(주)지담디앤피,MA-05826,196850.0,385000.0,183000.0,385000.0,18,8,"183,000~385,000",,
(주)지담디앤피,MA-05827,145000.0,267000.0,130000.0,267000.0,15,5,"130,000~267,000",,
(주)지담디앤피,MA-05961,174000.0,174000.0,166000.0,213000.0,22,7,"166,000~213,000",,
(주)지담디앤피,MA-05963,155500.0,155500.0,137500.0,302726.0,10,4,"137,500~302,726",,
(주)지담디앤피,MA-05967,334000.0,334000.0,334000.0,334000.0,1,1,"334,000(고정)",,
(주)지담디앤피,MA-05992,127000.0,127000.0,127000.0,127000.0,1,1,"127,000(고정)",,
(주)지담디앤피,MA-06007,160000.0,120000.0,120000.0,322000.0,3,3,"120,000~322,000",,
(주)지담디앤피,MA-06042,180000.0,180000.0,159000.0,180000.0,33,2,"159,000~180,000",,
(주)지담디앤피,MA-06516,73600.0,73600.0,73600.0,73600.0,2,1,"73,600(고정)",,
(주)지담디앤피,MA-06601,94100.0,94100.0,94100.0,94100.0,1,1,"94,100(고정)",,
(주)지담디앤피,MA-06608,2600.0,2600.0,2600.0,2600.0,2,1,"2,600(고정)",,
(주)지담디앤피,MA-06796,77242.0,74500.0,72500.0,90000.0,11,6,"72,500~90,000",,
(주)지담디앤피,MA-06892,218.0,218.0,218.0,218.0,2,1,218(고정),,
(주)지담디앤피,MA-06893,450.0,450.0,450.0,450.0,2,1,450(고정),,
(주)지담디앤피,MA-06927,77242.0,77242.0,77242.0,77242.0,3,1,"77,242(고정)",,
(주)지담디앤피,MA-07043,204000.0,204000.0,204000.0,204000.0,1,1,"204,000(고정)",,
(주)지담디앤피,MA-07315,142500.0,142000.0,136400.0,152607.8,8,7,"136,400~152,607",,
(주)지담디앤피,MA-07584,102500.0,102500.0,102500.0,102500.0,2,1,"102,500(고정)",,
(주)지담디앤피,MA00030,190000.0,190000.0,181000.0,385000.0,14,6,"181,000~385,000",,
(주)지담디앤피,MA00203,50400.0,50400.0,50400.0,50400.0,2,1,"50,400(고정)",,
(주)지담디앤피,MA00232,116600.0,116600.0,116600.0,116600.0,2,1,"116,600(고정)",,
(주)지담디앤피,MA00530,32520.0,32520.0,32520.0,32520.0,2,1,"32,520(고정)",,
(주)지담디앤피,MA00531,32520.0,32520.0,32520.0,32520.0,35,1,"32,520(고정)",,
(주)지담디앤피,MA00733,43580.0,43580.0,43580.0,43600.0,10,2,"43,580~43,600",,
(주)지담디앤피,MA00739,65120.0,65120.0,65120.0,65120.0,1,1,"65,120(고정)",,
(주)지담디앤피,MA01014,48110.0,48110.0,46810.0,48110.0,6,2,"46,810~48,110",,
(주)지담디앤피,MA01535,164000.0,164000.0,164000.0,164000.0,1,1,"164,000(고정)",,
(주)지담디앤피,MA01537,192000.0,192000.0,192000.0,192000.0,1,1,"192,000(고정)",,
(주)지담디앤피,MA01908,134500.0,134000.0,134000.0,180000.0,6,3,"134,000~180,000",,
(주)지담디앤피,MA02130,115000.0,115000.0,62300.0,115000.0,8,2,"62,300~115,000",,
(주)지담디앤피,원색 4도 + 별색 2도,8000.0,8000.0,8000.0,8000.0,1,1,"8,000(고정)",,
